user,menu,rating
User8936,Food388,3.5
User8754,Food681,5
User9490,Food1047,1
User8039,Food597,5
User504,Food170,4.5
User6509,Food1059,3
User4771,Food444,0.5
User1176,Food713,1.5
User7651,Food684,4
User6355,Food518,3.5
User4327,Food657,2.5
User6635,Food145,2.5
User6503,Food844,2.5
User8172,Food1055,4
User7995,Food14,3.5
User6348,Food65,5
User8962,Food994,0.5
User2431,Food1187,5
User4135,Food73,1
User5803,Food933,0
User1703,Food590,0.5
User7522,Food383,1
User8969,Food693,3
User5684,Food799,3.5
User7706,Food135,1
User3125,Food840,5
User7341,Food613,2
User9792,Food508,1.5
User4072,Food1074,4
User5183,Food610,0.5
User7946,Food605,2
User8144,Food846,3.5
User1361,Food632,4.5
User721,Food898,2
User1663,Food478,0
User1528,Food47,0.5
User6438,Food632,2.5
User8454,Food505,5
User3014,Food446,1.5
User6710,Food21,1
User6651,Food1015,4
User3547,Food635,1
User268,Food248,2
User6019,Food19,3
User6448,Food924,2
User7575,Food434,0
User3883,Food820,2.5
User6579,Food207,3
User8364,Food450,1
User2237,Food192,1.5
User607,Food538,0
User6670,Food813,3.5
User8509,Food858,3.5
User188,Food320,2
User5490,Food441,4.5
User343,Food263,5
User39,Food149,0.5
User5435,Food1118,3
User9541,Food561,1
User2969,Food147,0.5
User5465,Food126,2.5
User1232,Food608,1.5
User9177,Food249,1
User6819,Food610,0
User640,Food1081,3.5
User7044,Food603,0
User17,Food1080,0.5
User7039,Food1198,2
User1281,Food22,1
User8270,Food1111,1.5
User2760,Food952,3
User5631,Food964,2.5
User6458,Food287,4.5
User691,Food162,1
User1941,Food955,5
User6571,Food621,2
User8169,Food1066,4
User3,Food507,0.5
User9243,Food682,2
User7486,Food94,4
User916,Food798,0.5
User8469,Food509,0.5
User3826,Food1002,4
User4700,Food890,0.5
User3979,Food1088,4.5
User3680,Food571,4
User9925,Food673,4.5
User4804,Food787,0
User3738,Food301,5
User1967,Food732,1.5
User1970,Food1181,1
User884,Food1103,0
User9737,Food1100,4
User1736,Food1171,1
User5870,Food19,3.5
User5222,Food41,4
User4571,Food248,4
User8814,Food819,0
User2028,Food1068,3.5
User8507,Food81,4
User953,Food493,0.5
User6880,Food869,0
User7026,Food83,0.5
User6379,Food909,2.5
User709,Food52,3
User5573,Food1110,4
User3040,Food420,1
User2894,Food201,0
User351,Food566,3.5
User2822,Food322,2.5
User4546,Food703,0.5
User5063,Food340,3
User3555,Food155,5
User112,Food384,4.5
User4507,Food742,1.5
User3767,Food666,4
User7274,Food838,2.5
User7200,Food513,4
User1457,Food689,1
User372,Food195,4
User8921,Food971,1
User404,Food266,3.5
User6695,Food1042,1.5
User105,Food596,2.5
User1237,Food656,1.5
User5909,Food1076,4
User77,Food446,0
User7890,Food1144,4.5
User5660,Food203,0.5
User8116,Food706,4
User3691,Food1172,0.5
User6666,Food944,2
User7400,Food1072,1.5
User6778,Food277,1
User6979,Food637,0
User5341,Food118,0.5
User9487,Food1179,1
User894,Food126,2.5
User2644,Food994,2.5
User43,Food438,0.5
User319,Food987,4.5
User5105,Food1098,5
User2009,Food919,2.5
User4969,Food410,1
User5341,Food579,3.5
User5336,Food825,0.5
User1032,Food195,3.5
User8388,Food1064,4.5
User7296,Food890,0
User9214,Food830,0.5
User6769,Food168,1.5
User3452,Food447,0.5
User5121,Food788,2
User8736,Food248,1
User5974,Food1173,0
User3928,Food563,3.5
User4920,Food144,3
User9777,Food691,2
User1689,Food210,0.5
User3473,Food310,3
User3489,Food278,0.5
User7431,Food611,4.5
User4446,Food726,5
User3756,Food834,3
User8278,Food309,3
User7973,Food203,1
User4858,Food1020,2.5
User378,Food619,0
User5519,Food43,0
User6674,Food357,0
User9449,Food953,3
User1952,Food595,4.5
User2718,Food834,5
User8462,Food1030,4.5
User8917,Food666,0
User4313,Food278,4
User635,Food874,3
User9295,Food904,0
User5419,Food814,1
User2872,Food486,2
User8219,Food285,3
User3049,Food1050,4
User2915,Food559,0
User3667,Food1134,4
User3711,Food1137,5
User6404,Food715,1
User8781,Food175,2
User4090,Food417,4
User503,Food920,0.5
User7863,Food885,0
User4893,Food924,0
User9652,Food232,1.5
User6937,Food274,3.5
User5299,Food165,1.5
User1129,Food793,4
User1274,Food568,4
User7805,Food825,0.5
User4700,Food1026,4
User3115,Food589,0
User865,Food979,5
User5044,Food541,1
User9320,Food1134,5
User1932,Food393,0
User8597,Food85,1
User1742,Food966,2.5
User8854,Food98,2.5
User2625,Food1110,2.5
User2688,Food158,5
User4140,Food968,0.5
User5362,Food451,2
User6450,Food1018,0.5
User5170,Food1018,5
User9316,Food698,4
User2597,Food504,0
User555,Food2,1.5
User7323,Food155,5
User5035,Food29,2
User8151,Food506,1.5
User7406,Food665,1.5
User8996,Food738,4
User6016,Food197,0.5
User531,Food298,4.5
User6262,Food344,5
User6474,Food766,0
User3226,Food985,2
User3467,Food406,0.5
User525,Food703,3.5
User2444,Food446,0.5
User8201,Food619,2
User2328,Food600,1.5
User9746,Food991,3.5
User5,Food177,4
User1601,Food67,0.5
User6223,Food59,3
User4437,Food1060,5
User5369,Food416,1.5
User6691,Food174,4.5
User8178,Food838,0.5
User7901,Food984,1
User502,Food223,0
User7854,Food133,2
User2654,Food829,4
User943,Food634,0.5
User8262,Food398,4
User4664,Food584,3
User4244,Food51,4
User7714,Food960,0.5
User7446,Food1087,2.5
User1267,Food839,4
User1143,Food612,1.5
User1878,Food130,4.5
User255,Food1115,3
User2190,Food425,3
User3833,Food186,5
User2244,Food1006,0
User6920,Food1180,2
User2420,Food857,3
User2237,Food676,1.5
User2157,Food327,4.5
User2503,Food783,2
User8744,Food463,2.5
User9057,Food95,2
User8423,Food88,5
User4897,Food390,3.5
User829,Food148,3
User3605,Food1186,2
User5525,Food940,1
User1742,Food369,1.5
User8008,Food835,5
User9217,Food1191,1.5
User378,Food27,0
User8197,Food457,2
User6366,Food142,1
User6018,Food610,5
User826,Food327,5
User1282,Food1046,2
User3716,Food683,3.5
User2673,Food648,1
User107,Food206,3.5
User5926,Food764,0
User6354,Food606,0.5
User5533,Food342,2.5
User5638,Food992,2
User7875,Food249,2
User5311,Food956,2
User2710,Food504,5
User8300,Food311,4
User3981,Food170,0.5
User3160,Food480,5
User9881,Food47,2.5
User7542,Food1140,1.5
User7565,Food335,3
User6924,Food887,2
User1256,Food603,2
User7501,Food200,3
User4796,Food403,5
User8537,Food952,4.5
User933,Food222,3.5
User7472,Food867,3.5
User7647,Food880,1.5
User8520,Food5,5
User2978,Food500,2.5
User5096,Food817,3
User3373,Food1059,3
User8771,Food601,5
User6225,Food1080,4
User1425,Food180,3.5
User5195,Food174,4
User1628,Food626,2.5
User4900,Food720,2.5
User1512,Food483,0
User774,Food906,1
User693,Food669,1
User2257,Food558,1
User4468,Food1068,2.5
User5238,Food775,3.5
User4001,Food571,4.5
User4043,Food694,3
User9964,Food741,1.5
User6448,Food512,2
User1400,Food180,0
User1499,Food737,3.5
User8714,Food31,2.5
User485,Food973,2.5
User8780,Food619,4.5
User1205,Food909,0
User8015,Food889,2.5
User744,Food646,1.5
User128,Food1147,1
User5169,Food368,4
User3119,Food400,2.5
User1004,Food386,2
User5123,Food174,2
User6348,Food534,4.5
User7916,Food768,4.5
User2765,Food607,2.5
User8797,Food73,3.5
User7469,Food347,1
User4913,Food1040,2
User7470,Food317,4
User4167,Food575,0.5
User5377,Food441,3.5
User8069,Food1154,5
User1191,Food178,1.5
User7104,Food1044,5
User5626,Food661,1
User1749,Food837,4
User4991,Food579,2
User8450,Food1164,3.5
User4771,Food438,4.5
User9094,Food1172,4.5
User3197,Food708,4
User7067,Food973,4.5
User6117,Food677,5
User5532,Food526,5
User657,Food856,4
User4282,Food297,5
User1109,Food369,5
User4011,Food921,2
User8531,Food1086,5
User281,Food1124,4
User1657,Food619,1.5
User4493,Food525,1
User2537,Food92,0.5
User6146,Food940,4
User6654,Food987,1.5
User1240,Food1169,0
User1329,Food56,4.5
User539,Food521,3.5
User1145,Food74,4.5
User4046,Food1066,3
User6471,Food15,3
User8018,Food134,2
User2659,Food346,0.5
User6539,Food990,2.5
User8151,Food1059,0
User6794,Food610,1.5
User4095,Food1130,4.5
User9044,Food216,0.5
User9486,Food590,5
User7249,Food655,0.5
User2245,Food158,1
User2404,Food988,0.5
User4516,Food655,1
User6631,Food578,2.5
User1209,Food512,4.5
User2018,Food1187,0.5
User4549,Food762,5
User6962,Food943,5
User7942,Food469,0.5
User3110,Food924,2
User9585,Food1085,5
User4592,Food894,3.5
User6760,Food886,0
User4744,Food1107,3.5
User5632,Food1164,2
User5945,Food322,1.5
User3024,Food1091,0.5
User2351,Food44,2
User8170,Food720,4
User2370,Food410,0.5
User8342,Food1073,5
User4309,Food1153,5
User3949,Food46,2
User905,Food46,3
User3627,Food867,2
User3892,Food1091,5
User21,Food774,5
User4934,Food251,0.5
User4070,Food910,2.5
User7435,Food130,0.5
User3067,Food573,4
User4088,Food21,2
User9527,Food745,5
User3670,Food766,1
User5107,Food609,2
User180,Food764,5
User7165,Food16,0
User8532,Food1170,1
User9177,Food114,4.5
User6302,Food626,1
User9703,Food76,5
User2152,Food502,3
User8686,Food778,5
User9644,Food268,0
User7094,Food595,0.5
User6528,Food20,3.5
User8853,Food939,1.5
User5610,Food508,0
User6681,Food671,1
User3385,Food727,0
User53,Food941,1
User3891,Food408,4.5
User5311,Food972,0
User4524,Food785,4.5
User3522,Food1153,0.5
User1827,Food813,3.5
User2367,Food960,0
User7864,Food596,2
User8461,Food882,1
User7988,Food924,2.5
User2848,Food1144,1
User9669,Food225,2.5
User885,Food1005,1
User3576,Food36,0
User6578,Food1004,1.5
User3963,Food1173,1
User2768,Food482,1
User4825,Food404,1.5
User5088,Food307,5
User9691,Food947,3
User9478,Food1091,0.5
User4912,Food190,3.5
User938,Food375,5
User8984,Food81,4.5
User8787,Food971,0.5
User1069,Food804,5
User6272,Food773,0.5
User4396,Food651,1.5
User1378,Food104,4.5
User7164,Food14,1.5
User1579,Food276,1.5
User5170,Food386,2
User2478,Food331,4.5
User516,Food682,0.5
User2432,Food565,0.5
User4722,Food369,3.5
User5224,Food912,5
User1515,Food255,1.5
User1879,Food934,1
User8295,Food123,2.5
User2645,Food627,0.5
User9676,Food607,3
User7283,Food474,2
User2886,Food336,1
User7689,Food637,3
User6614,Food702,2.5
User2246,Food901,1.5
User8699,Food770,1.5
User869,Food1036,3.5
User1046,Food467,1
User6548,Food1106,3
User2989,Food372,0
User3530,Food1145,5
User541,Food487,2
User859,Food888,2
User5348,Food50,4
User6956,Food606,3
User8850,Food788,1.5
User213,Food112,5
User7161,Food723,1.5
User2975,Food1078,2
User1435,Food786,1
User2270,Food406,4.5
User9957,Food542,2
User6374,Food920,3
User7731,Food1095,0.5
User9677,Food355,2
User2948,Food1055,1.5
User6386,Food546,4
User3419,Food1045,3.5
User365,Food1136,4.5
User2449,Food653,3.5
User856,Food1112,0.5
User6028,Food1019,1
User5109,Food480,3
User2199,Food1038,5
User5134,Food283,3
User3512,Food172,2.5
User5719,Food1167,5
User2324,Food245,2.5
User3192,Food982,4
User2290,Food675,3
User8540,Food765,3
User9216,Food721,4.5
User8032,Food876,4
User5965,Food981,2.5
User3164,Food629,4.5
User5365,Food826,5
User9643,Food82,3.5
User2829,Food334,3
User862,Food1186,1.5
User4415,Food781,0.5
User2960,Food1134,0.5
User7385,Food971,1
User1687,Food438,3.5
User3878,Food333,0.5
User1224,Food1101,2.5
User9187,Food878,4
User6326,Food218,0
User2381,Food760,2
User6943,Food447,0
User9233,Food1130,4.5
User8080,Food793,0.5
User2263,Food827,1.5
User7665,Food804,0.5
User3734,Food87,5
User4232,Food116,3.5
User2335,Food566,1.5
User1453,Food432,2
User2628,Food24,0
User2127,Food61,5
User8564,Food140,5
User8970,Food962,2
User3329,Food1097,2.5
User1822,Food616,4
User1412,Food1124,0
User1116,Food791,0
User9194,Food208,4.5
User6694,Food419,3
User9531,Food32,0
User4476,Food570,0.5
User3524,Food437,4.5
User3508,Food257,4.5
User9419,Food1035,2
User95,Food313,3.5
User7398,Food751,2.5
User1836,Food640,2.5
User1425,Food46,4.5
User7967,Food151,3
User955,Food1141,1
User8131,Food46,0.5
User5065,Food357,4.5
User9374,Food896,1
User9961,Food995,1
User3927,Food641,3.5
User5484,Food400,4.5
User3470,Food838,0
User2056,Food367,0
User7058,Food378,5
User8095,Food147,1
User4534,Food983,2.5
User8030,Food975,1.5
User4325,Food972,2
User5708,Food176,2.5
User1750,Food636,0.5
User1149,Food312,2
User975,Food817,4.5
User9950,Food548,4
User4252,Food1036,3
User5891,Food617,5
User3568,Food327,0
User7618,Food221,3
User866,Food980,1.5
User3783,Food739,1.5
User2075,Food212,1
User8618,Food975,4.5
User7256,Food149,4.5
User5490,Food496,3.5
User8474,Food603,3.5
User2176,Food955,2
User917,Food289,5
User2996,Food1111,5
User9901,Food825,0.5
User8242,Food124,5
User6250,Food219,2
User4575,Food934,2.5
User4537,Food62,3
User6563,Food325,0
User4690,Food2,0
User7962,Food1100,0.5
User8990,Food764,0
User5180,Food1178,1.5
User5446,Food955,3
User6549,Food1200,0
User4355,Food782,1.5
User1012,Food663,5
User9866,Food256,0.5
User8354,Food520,3.5
User3298,Food20,3
User7443,Food390,0
User3829,Food748,5
User7867,Food192,0.5
User7518,Food436,1.5
User3094,Food732,2
User8151,Food913,3
User4344,Food1013,3.5
User8821,Food24,4.5
User4484,Food449,4
User4025,Food1127,3.5
User1250,Food313,0
User9447,Food1139,1.5
User1485,Food236,1.5
User3888,Food87,3
User6364,Food1173,3
User7752,Food126,2.5
User2024,Food396,0
User9323,Food974,2
User5237,Food926,4.5
User503,Food709,5
User2881,Food357,1
User6920,Food513,0
User2444,Food806,3.5
User5943,Food957,5
User2638,Food116,5
User3657,Food1011,4.5
User3638,Food1110,1
User7731,Food951,0
User4875,Food581,0
User8037,Food766,2
User1717,Food220,1
User4053,Food468,0.5
User1984,Food853,1.5
User8096,Food736,4.5
User2470,Food297,1.5
User4435,Food305,4.5
User3830,Food496,0.5
User8845,Food24,0
User7563,Food547,1.5
User4977,Food838,5
User6845,Food137,3.5
User469,Food1138,1
User9209,Food326,2.5
User6404,Food527,5
User7159,Food1019,4.5
User5562,Food41,2.5
User4845,Food276,4
User9358,Food1130,1
User4337,Food724,4
User8198,Food195,4
User4736,Food120,5
User2034,Food218,3
User7735,Food186,5
User5496,Food34,1.5
User8111,Food358,1
User1065,Food584,2.5
User9478,Food939,1.5
User5218,Food1096,2.5
User6057,Food642,2
User2720,Food626,3.5
User2926,Food722,2
User4113,Food1169,5
User4283,Food608,1
User7325,Food413,4
User1695,Food38,0
User9155,Food480,2
User4996,Food969,4
User3928,Food876,0
User2811,Food450,1.5
User6339,Food1034,4
User4322,Food980,3.5
User3305,Food486,5
User2824,Food1116,5
User2989,Food612,0
User2577,Food214,0.5
User5454,Food163,4.5
User9470,Food1023,5
User4064,Food762,5
User3036,Food356,3.5
User6980,Food831,0
User3703,Food1042,2.5
User6255,Food156,4.5
User4087,Food250,4.5
User5698,Food355,2
User2998,Food989,4.5
User2286,Food497,5
User6033,Food849,1
User9652,Food1134,3.5
User9011,Food691,0.5
User8969,Food945,5
User3960,Food282,2.5
User779,Food102,5
User3172,Food446,3
User8203,Food146,4.5
User114,Food1171,2
User1900,Food1185,1.5
User9566,Food1158,3.5
User3437,Food579,1.5
User3059,Food616,1
User9549,Food694,0.5
User3926,Food996,3
User8684,Food408,3.5
User6978,Food1006,3.5
User9096,Food1155,1
User4954,Food262,1.5
User4692,Food31,5
User5997,Food491,3
User7665,Food1009,3.5
User8427,Food871,4
User2806,Food902,0.5
User2295,Food909,1.5
User1478,Food1100,2.5
User3333,Food442,3.5
User242,Food493,2
User9421,Food92,4.5
User9937,Food1054,1
User7068,Food821,1.5
User2255,Food564,3
User9130,Food1189,1.5
User2670,Food1089,1.5
User7590,Food234,4
User9610,Food35,0
User7302,Food868,2.5
User4283,Food292,2
User1117,Food15,1.5
User2983,Food191,4
User3673,Food978,3
User7361,Food868,0.5
User3225,Food11,0.5
User5307,Food829,5
User2980,Food693,0.5
User6088,Food1066,4.5
User530,Food467,0.5
User2592,Food185,4.5
User8907,Food416,1.5
User945,Food420,3
User4729,Food488,1.5
User390,Food1101,4.5
User725,Food951,1.5
User4833,Food973,1
User9142,Food718,1.5
User8774,Food520,4
User5452,Food706,1
User7752,Food239,5
User1337,Food293,0
User6059,Food1094,0
User6636,Food934,0
User8433,Food857,4
User8687,Food1021,4.5
User6361,Food921,4
User7382,Food1165,3.5
User2725,Food1123,5
User6387,Food625,3.5
User8402,Food787,1
User1713,Food793,5
User1086,Food784,0.5
User8829,Food910,0.5
User3831,Food1141,5
User1668,Food422,0.5
User3331,Food189,3.5
User7481,Food343,0
User1554,Food953,1
User1885,Food586,3
User3597,Food608,3.5
User1633,Food322,0.5
User7980,Food1139,0.5
User90,Food709,3.5
User6602,Food329,1.5
User9516,Food1124,1
User2098,Food427,1
User6439,Food178,1.5
User5863,Food1048,0
User8997,Food70,3.5
User6471,Food427,0.5
User6949,Food589,3.5
User6730,Food148,1
User8172,Food873,5
User7991,Food742,4
User7925,Food419,1.5
User4732,Food525,2
User5858,Food564,5
User8282,Food119,3
User8780,Food667,2
User3599,Food487,4.5
User846,Food447,3
User1600,Food41,3.5
User9326,Food700,0
User2201,Food799,0
User9600,Food427,0
User4521,Food698,1.5
User5246,Food104,3.5
User2826,Food997,0.5
User645,Food225,4.5
User7721,Food491,3.5
User5962,Food941,3.5
User7425,Food538,2
User59,Food1051,1.5
User1027,Food90,4
User7524,Food1031,3
User4255,Food147,1
User7972,Food117,4.5
User5763,Food1068,3
User9592,Food356,4.5
User3957,Food907,2
User6960,Food132,2
User1809,Food773,2
User2028,Food297,1
User4059,Food953,4
User8723,Food1097,0
User8600,Food344,1.5
User4793,Food80,0
User865,Food418,1
User1144,Food105,2
User5185,Food324,0.5
User7685,Food559,1
User6789,Food691,0.5
User1999,Food1045,2
User860,Food1080,0
User4690,Food784,5
User7022,Food624,5
User6659,Food37,0
User4896,Food754,4.5
User5604,Food345,0.5
User7908,Food675,2
User9139,Food702,2.5
User7810,Food1183,4.5
User1254,Food939,1.5
User7667,Food563,3.5
User476,Food807,2.5
User4519,Food604,5
User7399,Food1179,3.5
User1073,Food887,0.5
User61,Food162,5
User2825,Food585,3.5
User5666,Food955,5
User5555,Food662,4.5
User8551,Food358,1
User8670,Food937,0
User1825,Food1083,2.5
User215,Food864,1
User334,Food173,4.5
User3360,Food29,1.5
User9414,Food707,2
User2062,Food1039,0
User7301,Food578,0
User9733,Food808,4
User2207,Food529,3
User567,Food436,3
User163,Food417,5
User847,Food768,2
User2802,Food286,3
User946,Food926,0
User4115,Food1116,5
User6968,Food725,4.5
User832,Food398,3.5
User4030,Food858,3
User6486,Food620,4.5
User6409,Food600,4.5
User7392,Food560,3
User6027,Food49,3.5
User9108,Food543,0
User2710,Food1183,2
User6678,Food86,4.5
User605,Food322,1.5
User5917,Food1200,4
User5579,Food1157,0
User2023,Food53,3.5
User7124,Food628,0
User1433,Food1022,1
User9008,Food1125,4
User9982,Food1111,1
User5948,Food166,3
User164,Food708,1
User2872,Food6,1
User3189,Food933,1
User8986,Food940,3.5
User7018,Food680,4
User5096,Food338,0
User803,Food709,3.5
User2854,Food487,2
User2517,Food115,4
User8416,Food1072,3
User2267,Food316,2.5
User3728,Food862,4
User5284,Food38,4
User2039,Food1068,2
User3813,Food831,2.5
User4460,Food388,2.5
User5397,Food818,1.5
User9201,Food227,5
User2953,Food148,4.5
User4687,Food921,1.5
User2704,Food725,4.5
User5332,Food568,3
User1847,Food777,3
User5699,Food840,4.5
User2974,Food587,0.5
User1178,Food526,2
User1404,Food398,0.5
User9998,Food312,3
User855,Food777,1
User447,Food1032,2
User5971,Food1023,2.5
User4942,Food750,3.5
User2758,Food174,3.5
User2527,Food1193,5
User8191,Food543,1
User9019,Food854,1
User2737,Food548,5
User7,Food812,4
User1383,Food298,1
User1670,Food241,0.5
User8037,Food1075,4.5
User9756,Food186,0.5
User3016,Food367,4
User1910,Food978,1.5
User2957,Food18,5
User2183,Food1031,1.5
User9069,Food778,3
User3637,Food1131,3
User5871,Food345,2.5
User2337,Food859,3
User1457,Food1087,1.5
User3958,Food1110,3.5
User2915,Food801,2.5
User9745,Food467,3
User6863,Food248,5
User5549,Food1180,5
User710,Food601,4
User9507,Food1092,5
User5,Food172,5
User2157,Food4,1
User3100,Food1200,5
User3214,Food941,4
User8902,Food375,2.5
User2733,Food873,1
User9544,Food668,1
User4635,Food128,1.5
User2620,Food411,2
User876,Food364,2
User2315,Food469,1
User9259,Food952,3
User8634,Food746,3
User4312,Food1166,4.5
User5322,Food197,2.5
User7860,Food81,2
User1037,Food736,1
User9007,Food948,3.5
User8375,Food233,2.5
User7833,Food153,3
User2734,Food117,2
User7598,Food118,3
User6815,Food87,3.5
User1081,Food231,2.5
User2971,Food1104,1.5
User4477,Food96,2.5
User901,Food119,0
User8256,Food1142,1
User4830,Food101,1.5
User5397,Food1079,1
User1961,Food670,1.5
User5460,Food929,3
User2927,Food142,4
User6339,Food202,0.5
User8926,Food46,3.5
User5913,Food587,1
User8404,Food1048,4.5
User7905,Food1087,3
User5794,Food89,0
User9115,Food204,1.5
User7867,Food840,2.5
User9986,Food228,3.5
User4480,Food871,2.5
User9196,Food613,4
User5126,Food360,1.5
User9930,Food1069,0.5
User6794,Food366,5
User8163,Food890,3
User6883,Food590,2.5
User633,Food1132,3
User9035,Food553,4.5
User9721,Food606,1
